File Name,Component RT,Compound Name,CAS#,Component Area,Formula,Match Factor,Component RI
240-1.D,23.0833617775659,2-Isopropylpyrazine,29460-90-0,32440.4947686522,C7H10N2,88.5198173581947,1364.59713394311
240-3.D,23.0838493733237,2-Isopropylpyrazine,29460-90-0,44139.596938462,C7H10N2,81.3116237319656,1364.61425518184
397-2.D,23.1222828710665,"1-Pentanone, 1-(2-furanyl)-",3194-17-0,6194.67581707286,C9H12O2,79.8004315488096,1365.96379335884
278-2.D,23.122919365563,"Ethanone, 1-(2-furanyl)-",1192-62-7,6722.82289225731,C6H6O2,75.2215408832513,1365.9861429672
397-3.D,23.1239775568575,"1-Pentanone, 1-(2-furanyl)-",3194-17-0,4385.02537388437,C9H12O2,81.7296968566931,1366.02329986507
Aut-D129-0606.D,23.1246765403313,"Ethanone, 1-(2-furanyl)-",1192-62-7,12142.7156228705,C6H6O2,80.5255973960666,1366.04784368592
462-1.D,23.127530424281,"Ethanone, 1-(2-furanyl)-",1192-62-7,4512.45008762723,C6H6O2,78.8293770820673,1366.14805380389
194-2.D,23.1972964636795,Alpha-pyrone-6-carboxylic acid,672-67-3,8416.80405228153,C6H4O4,77.75581062571,1368.59779007969
194-3.D,23.2026819185961,Alpha-pyrone-6-carboxylic acid,672-67-3,28244.7036262045,C6H4O4,77.8954313349195,1368.78689274891
462-3.D,23.2061912221997,Alpha-pyrone-6-carboxylic acid,672-67-3,67035.005002541,C6H4O4,75.3056643834292,1368.9101170055
240-2.D,23.2065167190705,Alpha-pyrone-6-carboxylic acid,672-67-3,9922.15322481696,C6H4O4,75.0656929243243,1368.92154636997
60-3.D,23.230096828284,"3,3-Dimethylbutane-2-ol",464-07-3,141994.321013506,C6H14O,80.1265564806942,1369.74952871533
60-1.D,23.2303806366224,"3,3-Dimethylbutane-2-ol",464-07-3,108365.850425776,C6H14O,77.4050747267093,1369.75949424567
60-2.D,23.2311597072499,"3,3-Dimethylbutane-2-ol",464-07-3,124891.030641747,C6H14O,79.0355387094375,1369.78685021419
129-1.D,23.250778981641,2-Hydroxy-3-pentanone,5704-20-1,49362.673571217,C5H10O2,85.4294191097483,1370.47575341975
194-2.D,23.2515363712034,2-Hydroxy-3-pentanone,5704-20-1,55058.53266785,C5H10O2,87.8484622264862,1370.50234808818
60-3.D,23.2541768274691,2-Hydroxy-3-pentanone,5704-20-1,76181.8349617374,C5H10O2,86.0265956923509,1370.59506399344
194-3.D,23.2545355015807,2-Hydroxy-3-pentanone,5704-20-1,77366.2595979899,C5H10O2,84.5658092887665,1370.60765833002
164-3.D,23.2547802940142,2-Hydroxy-3-pentanone,5704-20-1,79007.7810158931,C5H10O2,84.6459519567182,1370.61625387177
164-2.D,23.2548798591164,2-Hydroxy-3-pentanone,5704-20-1,64993.2686646356,C5H10O2,85.0395876597515,1370.6197499602
99-3.D,23.2548976440082,2-Hydroxy-3-pentanone,5704-20-1,69038.7762280944,C5H10O2,87.5726385184888,1370.62037445164
194-1.D,23.2551479730771,2-Hydroxy-3-pentanone,5704-20-1,41587.4462599696,C5H10O2,80.3479953748608,1370.62916440455
164-1.D,23.256087088204,2-Hydroxy-3-pentanone,5704-20-1,41585.3071732945,C5H10O2,88.9378692509641,1370.6621401104
99-2.D,23.2567372371593,2-Hydroxy-3-pentanone,5704-20-1,51562.4430402948,C5H10O2,88.788099980189,1370.68496917586
68-3.D,23.2580018439712,2-Hydroxy-3-pentanone,5704-20-1,79838.1866599128,C5H10O2,86.8105450927047,1370.72937406409
129-3.D,23.2580755063053,2-Hydroxy-3-pentanone,5704-20-1,81207.0016901357,C5H10O2,85.2912187861255,1370.73196061327
129-2.D,23.2599235544723,2-Hydroxy-3-pentanone,5704-20-1,58820.483738905,C5H10O2,86.8567461732173,1370.79685222347
397-1.D,23.2603636915236,"Hexanenitrile, 5-methyl-",19424-34-1,83064.4442866498,C7H13N,77.7404322625888,1370.81230701653
462-2.D,23.2607716746635,"Hexanenitrile, 5-methyl-",19424-34-1,116547.840038887,C7H13N,78.8520439771235,1370.82663277024
340-3.D,23.2610338810944,"Hexanenitrile, 5-methyl-",19424-34-1,116217.123573624,C7H13N,79.4649141096011,1370.83583977999
340-2.D,23.2617804423717,"Hexanenitrile, 5-methyl-",19424-34-1,158143.90853985,C7H13N,89.3624590312213,1370.86205422844
397-3.D,23.2624387496973,"Hexanenitrile, 5-methyl-",19424-34-1,112507.42146719,C7H13N,80.1664249312637,1370.88516976359
Aut-D129-0605.D,23.2627148861758,2-Hydroxy-3-pentanone,5704-20-1,41956.2832796174,C5H10O2,91.3173562641674,1370.89486590736
432-2.D,23.2628211301839,"Hexanenitrile, 5-methyl-",19424-34-1,89075.6577151107,C7H13N,75.4918574709119,1370.89859651617
340-1.D,23.2636159221365,"Hexanenitrile, 5-methyl-",19424-34-1,114722.941599935,C7H13N,75.0592284552966,1370.92650451689
462-1.D,23.2639789777764,"Hexanenitrile, 5-methyl-",19424-34-1,143170.175836873,C7H13N,91.4596354296786,1370.93925270467
240-2.D,23.2646388822534,"Hexanenitrile, 5-methyl-",19424-34-1,79164.6514282129,C7H13N,88.5281298397831,1370.96242432155
397-2.D,23.2647807592612,"Hexanenitrile, 5-methyl-",19424-34-1,134915.956213466,C7H13N,87.7776402649961,1370.96740613298
240-1.D,23.2655136683352,"Hexanenitrile, 5-methyl-",19424-34-1,117452.700013699,C7H13N,89.719306615011,1370.99314120353
310-1.D,23.2659405447119,"Hexanenitrile, 5-methyl-",19424-34-1,167043.305396868,C7H13N,91.4471382035079,1371.00813036665
240-3.D,23.2665952129288,"Hexanenitrile, 5-methyl-",19424-34-1,146858.175413932,C7H13N,85.0609849562918,1371.03111811963
Aut-D129-0606.D,23.2741238461432,2-Hydroxy-3-pentanone,5704-20-1,62480.4226723667,C5H10O2,90.7512370790945,1371.29547547818
310-2.D,23.2982483864898,2-Isopropyl-5-methylhex-2-enal,35158-25-9,498074.516308969,C10H18O,93.7836921804489,1372.14257475648
194-3.D,23.520917778958,"1-Propanol, 3-ethoxy-",111-35-3,32380.8404236095,C5H12O2,82.4356006282404,1379.96129705952
129-3.D,23.5231987260081,"1-Propanol, 3-ethoxy-",111-35-3,33655.6228044106,C5H12O2,78.6260236154968,1380.04138930469
Aut-D129-0605.D,23.5273747827762,"Ethane, 1,1'-oxybis[2-methoxy-",111-96-6,5589.39994516611,C6H14O3,84.9882658964756,1380.18802566018
462-3.D,23.5285674026897,"1-Propanol, 3-ethoxy-",111-35-3,32747.542905326,C5H12O2,78.8520631050244,1380.22990282979
310-1.D,23.5292332474068,"Ethane, 1,1'-oxybis[2-methoxy-",111-96-6,24785.1738175201,C6H14O3,75.2869103753871,1380.25328302984
462-2.D,23.5295232589971,"2-Butanol, 1-methoxy-",53778-73-7,31537.7023572828,C5H12O2,77.2831905306439,1380.26346637863
99-3.D,23.5299371236727,"Ethane, 1,1'-oxybis[2-methoxy-",111-96-6,34725.977296398,C6H14O3,75.1714589635121,1380.27799865419
397-1.D,23.5317556795237,"1-Propanol, 3-ethoxy-",111-35-3,44985.9730989966,C5H12O2,79.0134953841477,1380.34185468323
240-3.D,23.5336104997344,"2-Butanol, 1-methoxy-",53778-73-7,19594.2837077046,C5H12O2,84.0783098090159,1380.40698408422
278-2.D,23.536842630386,"Ethane, 1,1-dimethoxy-",534-15-6,22961.306031578,C4H10O2,83.7257907617918,1380.52047580273
462-2.D,23.5380546776842,3-(4-Methylbenzoyl)-2-thioxo-4-thiazolyl 4-methylbenzoate,299929-13-8,14497.6952753641,C19H15NO3S2,85.3746133884262,1380.56303513762
Aut-D129-0606.D,23.5391451028449,"1-Propanol, 3-ethoxy-",111-35-3,25849.4908481266,C5H12O2,84.105872963388,1380.60132388233
129-1.D,23.5430734193107,"1-Pentanone, 1-(4-methylphenyl)-",1671-77-8,13001.9395164276,C12H16O,80.5945052793972,1380.73926118581
164-2.D,23.5434143655961,"1-Pentanone, 1-(4-methylphenyl)-",1671-77-8,3388.9065145905,C12H16O,80.0345778387221,1380.75123303473
194-2.D,23.7400736661412,1-Hydroxy-2-butanone,5077-67-8,239170.127242318,C4H8O2,89.8528080608973,1387.65664756983
194-1.D,23.7401852656865,1-Hydroxy-2-butanone,5077-67-8,251262.108322546,C4H8O2,89.7043742630814,1387.66056623078
164-3.D,23.7422316576921,1-Hydroxy-2-butanone,5077-67-8,163459.039294164,C4H8O2,87.816625652166,1387.73242240571
164-2.D,23.7440739586993,1-Hydroxy-2-butanone,5077-67-8,193589.632915615,C4H8O2,88.3824865373803,1387.79711221248
99-3.D,23.7440926845494,1-Hydroxy-2-butanone,5077-67-8,124123.177260492,C4H8O2,85.0546072060661,1387.79776974435
462-2.D,23.7443538037007,1-Hydroxy-2-butanone,5077-67-8,469738.278979768,C4H8O2,91.2028696300329,1387.80693857582
432-3.D,23.7447927300794,1-Hydroxy-2-butanone,5077-67-8,494014.477316923,C4H8O2,86.6269835135409,1387.82235085781
462-1.D,23.7452597967978,1-Hydroxy-2-butanone,5077-67-8,518004.968247198,C4H8O2,87.1674241703435,1387.83875124821
129-3.D,23.7457388790803,1-Hydroxy-2-butanone,5077-67-8,140131.672860148,C4H8O2,81.5295619105762,1387.85557354824
164-1.D,23.7458381942812,1-Hydroxy-2-butanone,5077-67-8,162362.574596633,C4H8O2,85.2707504815214,1387.85906086173
397-2.D,23.7462463812133,1-Hydroxy-2-butanone,5077-67-8,538172.047209391,C4H8O2,86.5752269523243,1387.87339377132
462-3.D,23.7462955870764,1-Hydroxy-2-butanone,5077-67-8,336809.639949293,C4H8O2,89.9512553651721,1387.87512156594
432-2.D,23.7463704339058,1-Hydroxy-2-butanone,5077-67-8,473875.150854679,C4H8O2,91.6972196242189,1387.87774970701
194-3.D,23.7467809936281,1-Hydroxy-2-butanone,5077-67-8,280684.357004447,C4H8O2,91.4367801092609,1387.89216593378
397-3.D,23.7471056464435,1-Hydroxy-2-butanone,5077-67-8,507852.37634222,C4H8O2,92.2095387324886,1387.90356566043
340-2.D,23.7471509121156,1-Hydroxy-2-butanone,5077-67-8,454298.768088406,C4H8O2,92.4782074902948,1387.9051551008
310-3.D,23.7473947793792,1-Hydroxy-2-butanone,5077-67-8,563655.005004311,C4H8O2,88.9519899057202,1387.91371815651
432-1.D,23.7475366497916,1-Hydroxy-2-butanone,5077-67-8,505503.945686925,C4H8O2,91.183797159611,1387.91869973635
99-2.D,23.7487865552869,1-Hydroxy-2-butanone,5077-67-8,96821.3254225969,C4H8O2,86.0063267736543,1387.96258840854
129-1.D,23.7488124153853,1-Hydroxy-2-butanone,5077-67-8,116943.725377342,C4H8O2,85.3130923795105,1387.9634964495
340-3.D,23.748865073303,1-Hydroxy-2-butanone,5077-67-8,469893.325104854,C4H8O2,90.9863153154386,1387.96534545816
310-1.D,23.748912095701,1-Hydroxy-2-butanone,5077-67-8,521426.376479541,C4H8O2,87.8676344180358,1387.96699658348
397-1.D,23.7491367317205,1-Hydroxy-2-butanone,5077-67-8,499700.217783478,C4H8O2,91.0390895180907,1387.97488436112
60-1.D,23.7498332548002,1-Hydroxy-2-butanone,5077-67-8,81603.9127138271,C4H8O2,78.2358865568161,1387.99934178869
68-2.D,23.7498957983972,1-Hydroxy-2-butanone,5077-67-8,94031.785769611,C4H8O2,83.9471158526691,1388.00153791907
240-2.D,23.7502396940234,1-Hydroxy-2-butanone,5077-67-8,342523.145777412,C4H8O2,90.970805764289,1388.01361332994
340-1.D,23.7511560626286,1-Hydroxy-2-butanone,5077-67-8,442842.996627722,C4H8O2,89.7422638771494,1388.0457903237
310-2.D,23.7514018543959,1-Hydroxy-2-butanone,5077-67-8,537424.180707391,C4H8O2,89.7014703821212,1388.05442095565
240-3.D,23.7516254135806,1-Hydroxy-2-butanone,5077-67-8,436312.278827772,C4H8O2,90.3471029949092,1388.06227092175
278-3.D,23.7520643407919,1-Hydroxy-2-butanone,5077-67-8,490584.373757367,C4H8O2,91.1095642933626,1388.07768323298
99-1.D,23.752081306779,1-Hydroxy-2-butanone,5077-67-8,116775.927210109,C4H8O2,88.5767895408189,1388.07827896973
Aut-D129-0605.D,23.7522836826962,1-Hydroxy-2-butanone,5077-67-8,119255.430471765,C4H8O2,89.3024389194565,1388.08538511521
60-3.D,23.7528680062738,1-Hydroxy-2-butanone,5077-67-8,111716.556859975,C4H8O2,87.1206206034591,1388.10590281519
68-3.D,23.7528691244767,"Propanoic acid, anhydride",123-62-6,90529.6467524473,C6H10O3,80.2515092210067,1388.10594207931
240-1.D,23.7534465772387,1-Hydroxy-2-butanone,5077-67-8,384757.897831606,C4H8O2,90.0711533074682,1388.12621852027
129-2.D,23.7539618250764,1-Hydroxy-2-butanone,5077-67-8,140832.039453703,C4H8O2,78.5806177385344,1388.14431072286
278-2.D,23.7542844239642,1-Hydroxy-2-butanone,5077-67-8,504642.240958628,C4H8O2,91.0581794719932,1388.15563832874
278-1.D,23.7553020227602,1-Hydroxy-2-butanone,5077-67-8,409800.11457172,C4H8O2,89.9215783526738,1388.19136987816
Aut-D129-0606.D,23.7623943626502,1-Hydroxy-2-butanone,5077-67-8,144970.135042237,C4H8O2,86.5484736345949,1388.44040741073
194-2.D,23.884710224881,3-Octanol,589-98-0,55079.9846966218,C8H18O,78.8334348054647,1392.73535674992
194-1.D,23.8851893382072,3-Octanol,589-98-0,123624.550884673,C8H18O,89.4824751892846,1392.75218014001
129-2.D,23.8863018279514,3-Octanol,589-98-0,282053.024529382,C8H18O,95.6729002439026,1392.79124365151
164-3.D,23.8863958293833,3-Octanol,589-98-0,163943.926805647,C8H18O,86.1955846433054,1392.79454437948
462-3.D,23.8864058486927,3-Octanol,589-98-0,29838.7220570367,C8H18O,79.2658077906209,1392.79489619343
129-1.D,23.8869920506784,3-Octanol,589-98-0,279687.029777144,C8H18O,90.4924539408898,1392.81547985106
194-3.D,23.8870511136472,3-Octanol,589-98-0,117569.213312774,C8H18O,83.8813646644427,1392.81755376408
164-2.D,23.8873258797874,3-Octanol,589-98-0,132849.424291913,C8H18O,86.8262004925631,1392.82720179035
68-3.D,23.8873309505077,3-Octanol,589-98-0,489952.085953703,C8H18O,96.2777461544763,1392.82737984156
164-1.D,23.88758353789,3-Octanol,589-98-0,103089.543949991,C8H18O,82.8376490160829,1392.83624909196
99-3.D,23.8879046685972,3-Octanol,589-98-0,408543.635733072,C8H18O,95.3994896973835,1392.84752514474
129-3.D,23.8882252208646,3-Octanol,589-98-0,378896.651598599,C8H18O,95.6131565063486,1392.85878088643
99-2.D,23.8883719598623,3-Octanol,589-98-0,295128.087516634,C8H18O,94.9154300937987,1392.86393341979
99-1.D,23.8884778781781,3-Octanol,589-98-0,255562.913153323,C8H18O,89.3024682024632,1392.86765259237
68-2.D,23.8886608967909,3-Octanol,589-98-0,428362.0667942,C8H18O,95.9987111650637,1392.87407903335
68-1.D,23.8889156494388,3-Octanol,589-98-0,268226.068173399,C8H18O,92.7626374691666,1392.88302431401
60-1.D,23.8892067149453,3-Octanol,589-98-0,475037.164778992,C8H18O,96.3620133246068,1392.89324466959
60-3.D,23.889306957386,3-Octanol,589-98-0,585238.50950389,C8H18O,97.0233306864102,1392.8967645418
60-2.D,23.8895466087879,3-Octanol,589-98-0,420405.027412744,C8H18O,95.8600993456025,1392.90517956347
Aut-D129-0605.D,23.8935119618211,3-Octanol,589-98-0,120223.809586291,C8H18O,90.5410902732412,1393.04441735388
397-2.D,23.8947540102016,"Ethanol, pentamethyl-",594-83-2,47498.8572026427,C7H16O,81.2874189236549,1393.08803013454
462-2.D,23.894873099228,3-Octanol,589-98-0,33243.3815195499,C8H18O,78.6628533323741,1393.09221177808
340-2.D,23.8950751461059,3-Octanol,589-98-0,35649.3830798414,C8H18O,77.5436342928521,1393.09930636981
462-1.D,23.8950944040481,"Ethanol, pentamethyl-",594-83-2,30342.9821220457,C7H16O,79.7656380546436,1393.09998258535
432-2.D,23.8953323964879,3-Octanol,589-98-0,43066.6860576883,C8H18O,75.8787084374161,1393.10833935489
Aut-D129-0606.D,23.89562892923,3-Octanol,589-98-0,185832.367880358,C8H18O,95.9588906895514,1393.11875168475
432-3.D,23.8958609463034,"Ethanol, pentamethyl-",594-83-2,37639.3948711853,C7H16O,80.2824684545788,1393.12689863771
432-3.D,23.8958609875958,3-Octanol,589-98-0,40449.1633873627,C8H18O,75.4843123563157,1393.12690008764
278-2.D,23.8959534162708,"Ethanol, pentamethyl-",594-83-2,63254.524608654,C7H16O,76.5853207996399,1393.13014559046
278-3.D,23.8967167779931,"Ethanol, pentamethyl-",594-83-2,71417.8119446232,C7H16O,77.9442332463836,1393.15694996289
432-1.D,23.8967561430456,3-Octanol,589-98-0,40810.947618535,C8H18O,78.4045465819634,1393.1583322113
310-2.D,23.8967951643452,"Ethanol, pentamethyl-",594-83-2,33918.794332938,C7H16O,77.6368583241036,1393.15970238931
278-3.D,23.8969591923146,3-Octanol,589-98-0,73340.4657443327,C8H18O,77.8067631008498,1393.16546200058
278-1.D,23.8969828926543,"Ethanol, pentamethyl-",594-83-2,62692.6467520322,C7H16O,79.6621759395913,1393.16629420465
278-1.D,23.8973297640597,3-Octanol,589-98-0,64106.8060718549,C8H18O,79.5387939411156,1393.17847410582
310-1.D,23.8978385352546,"Ethanol, pentamethyl-",594-83-2,40158.8893131601,C7H16O,82.0836883145636,1393.19633889022
310-1.D,23.8978649741595,3-Octanol,589-98-0,42589.6878996602,C8H18O,85.4240048209139,1393.19726725515
310-3.D,23.899212344649,"Ethanol, pentamethyl-",594-83-2,29717.0536201863,C7H16O,81.3759791022325,1393.24457827343
240-3.D,23.9000358520583,3-Octanol,589-98-0,47149.0697251708,C8H18O,76.1496889831369,1393.273494577
240-3.D,23.9002318032081,"Ethanol, pentamethyl-",594-83-2,47699.4472671274,C7H16O,78.7666165077343,1393.28037512582
240-1.D,23.9003820431836,"Ethanol, pentamethyl-",594-83-2,38792.7583605343,C7H16O,79.5022878316131,1393.28565059109
240-2.D,23.9005644938544,3-Octanol,589-98-0,99451.0729241424,C8H18O,85.9764782883926,1393.29205708959
240-2.D,23.900565425045,"Ethanol, pentamethyl-",594-83-2,96787.2657441492,C7H16O,82.9831210833675,1393.29208978704
462-3.D,23.957411741912,"Octanoic acid, methyl ester",111-11-5,133413.924368613,C9H18O2,79.3943847215431,1395.28816819102
462-2.D,23.9591432324895,"Octanoic acid, methyl ester",111-11-5,97576.9801569447,C9H18O2,75.1072250638736,1395.34896704552
432-3.D,23.9596447190852,"Octanoic acid, methyl ester",111-11-5,108675.523397404,C9H18O2,75.8091057783761,1395.36657604148
194-3.D,23.9874511434553,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,219245.534071258,C7H10N2,93.2430052979661,1396.3429594949
194-1.D,23.988530164357,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,126591.626463532,C7H10N2,86.0805081153872,1396.38084779511
164-3.D,23.9889204405044,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,193255.495312759,C7H10N2,92.5340951201181,1396.3945517927
194-2.D,23.9895326991462,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,172576.977619019,C7H10N2,91.3694713972348,1396.41605039314
60-3.D,23.9900082691666,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,211994.477043671,C7H10N2,92.775226275969,1396.43274936503
129-1.D,23.990102867142,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,113620.897973836,C7H10N2,85.786071921974,1396.43607103978
129-2.D,23.9911930976453,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,180762.731180262,C7H10N2,90.1003300907622,1396.47435294938
68-3.D,23.9913859716931,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,217576.47352686,C7H10N2,91.8232857824969,1396.48112545009
99-3.D,23.9914646969453,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,246388.39746224,C7H10N2,93.8812075928865,1396.48388977651
164-2.D,23.9915378441304,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,184756.117111771,C7H10N2,92.3255638097579,1396.48645823696
129-3.D,23.9916951662178,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,223339.395260794,C7H10N2,93.437478224402,1396.49198238062
99-1.D,23.9918005235406,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,96864.5957848901,C7H10N2,77.672624270712,1396.49568185472
99-2.D,23.9918085338046,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,165191.303637869,C7H10N2,85.5744643055212,1396.49596312387
68-2.D,23.9925335641752,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,147818.512264816,C7H10N2,86.2557935255653,1396.52142154483
Aut-D129-0605.D,23.9930992202577,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,32934.0524272532,C7H10N2,79.5321307221305,1396.54128376199
462-3.D,23.9932629661381,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,611327.76108379,C7H10N2,94.2722266871966,1396.5470334681
60-2.D,23.9935153825496,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,156090.817715489,C7H10N2,89.275319251337,1396.55589671511
60-1.D,23.9941243662681,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,105610.642329667,C7H10N2,85.0794821732542,1396.57728032122
432-2.D,23.994371026287,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,694427.94071766,C7H10N2,93.3354254924843,1396.5859414406
432-3.D,23.9943994268243,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,676686.539105088,C7H10N2,93.5446789099489,1396.5869386855
462-2.D,23.9949627337129,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,597997.149194356,C7H10N2,93.8556726290769,1396.60671841402
164-1.D,23.9950220448444,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,120378.243503114,C7H10N2,87.5900490351336,1396.60880104092
68-1.D,23.995403419941,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,107207.37333097,C7H10N2,83.5960696046679,1396.62219249064
397-3.D,23.9954980625309,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,637585.989593358,C7H10N2,93.6929965767797,1396.62551573197
432-1.D,23.9957019156195,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,809907.665841213,C7H10N2,94.6151177230965,1396.63267374625
278-1.D,23.9960037212797,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,593955.099454939,C7H10N2,93.7256433677776,1396.64327122721
462-1.D,23.9966549134766,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,622638.040056665,C7H10N2,93.8051095038171,1396.66613692463
340-3.D,23.996845526098,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,501928.54108748,C7H10N2,93.8644947380835,1396.67283001854
397-1.D,23.9970540550255,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,641187.509238869,C7H10N2,93.6074112005005,1396.68015221832
340-2.D,23.9970826005856,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,456106.616069608,C7H10N2,94.5762189007789,1396.68115455548
397-2.D,23.9975736123163,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,535934.826443568,C7H10N2,92.8611738326209,1396.69839574129
278-3.D,23.9979050936788,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,743164.683599123,C7H10N2,94.8277161706879,1396.71003524277
278-2.D,23.998157476061,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,716314.213310271,C7H10N2,93.6625213646472,1396.71889729489
310-1.D,23.9982394371124,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,557747.173584556,C7H10N2,92.8115947651958,1396.72177524184
340-1.D,23.9982580568787,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,580648.671943334,C7H10N2,94.476066438934,1396.72242904873
310-3.D,23.9983453724504,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,595812.967043234,C7H10N2,94.0609901571348,1396.72549501213
310-2.D,24.0008469245913,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,511592.876790779,C7H10N2,94.8897387508927,1396.81333349455
240-2.D,24.0020570759187,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,323981.708551091,C7H10N2,91.9736460595179,1396.85582625509
240-3.D,24.00226795284,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,420387.941134839,C7H10N2,93.0193407932337,1396.86323090136
Aut-D129-0606.D,24.0023467256145,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,54536.58351495,C7H10N2,77.9078321729716,1396.86599689647
240-1.D,24.002964720201,"Pyrazine, 2-ethyl-6-methyl-",13925-03-6,330322.635581929,C7H10N2,92.75503084606,1396.88769690653
Aut-D129-0606.D,24.0619692842423,Tetradecane,629-59-4,353430.009530819,C14H30,87.4681137389415,1398.95955912224
Aut-D129-0605.D,24.0766650228589,Tetradecane,629-59-4,589511.649037821,C14H30,89.4268351313279,1399.47557929909
194-1.D,24.0781479103602,Dimethyl trisulfide,3658-80-8,704837.348211421,C2H6S3,75.3927517256112,1399.5276488065
278-2.D,24.079074847789,Dimethyl trisulfide,3658-80-8,852273.005506426,C2H6S3,95.507761778553,1399.56019690962
278-1.D,24.0794629589651,Dimethyl trisulfide,3658-80-8,983054.801276389,C2H6S3,96.7539848110236,1399.57382488729
60-2.D,24.0812387682505,Dimethyl trisulfide,3658-80-8,377167.025931337,C2H6S3,79.776334366879,1399.63617993084
129-3.D,24.0817622760514,"Dodecane, 2,5-dimethyl-",56292-65-0,321407.315344711,C14H30,79.0201660916896,1399.65456217042
99-2.D,24.0824091560831,Dimethyl trisulfide,3658-80-8,328790.266320684,C2H6S3,80.999942779939,1399.67727645223
432-3.D,24.0826020594253,Dimethyl trisulfide,3658-80-8,640585.355990697,C2H6S3,75.7459764950403,1399.68404998158
164-1.D,24.0831185584226,"Dodecane, 2,5-dimethyl-",56292-65-0,415284.455212611,C14H30,79.6653370242066,1399.70218611688
397-3.D,24.0833470836309,Dimethyl trisulfide,3658-80-8,2954980.29376361,C2H6S3,88.486028275314,1399.71021045791
340-1.D,24.0834345226563,Dimethyl trisulfide,3658-80-8,801125.344201494,C2H6S3,88.9974353457534,1399.71328075622
164-2.D,24.0837494275854,"Nonane, 5-(2-methylpropyl)-",62185-53-9,388640.467066104,C13H28,77.4687243656437,1399.72433819957
68-1.D,24.0840782790231,"Nonane, 5-butyl-",17312-63-9,726715.259042038,C13H28,78.1821616415129,1399.73588535493
432-1.D,24.0841771806357,Dimethyl trisulfide,3658-80-8,3190185.61765148,C2H6S3,88.2949481385603,1399.73935814585
99-1.D,24.0842695286749,"Nonane, 5-butyl-",17312-63-9,419367.464302946,C13H28,81.7466587447875,1399.74260081726
164-3.D,24.0844278251367,"Nonane, 5-butyl-",17312-63-9,250843.198688651,C13H28,83.4317839560979,1399.74815917471
164-3.D,24.0845307718834,"Dodecane, 2,5-dimethyl-",56292-65-0,288547.925068843,C14H30,83.4625846902975,1399.75177400482
462-2.D,24.0848826615154,Dimethyl trisulfide,3658-80-8,1538361.53944622,C2H6S3,80.3951011329188,1399.76413011396
68-2.D,24.0850286730657,"Dodecane, 2,5-dimethyl-",56292-65-0,505956.188789416,C14H30,82.1592683742311,1399.76925710403
68-3.D,24.0850537868799,"Dodecane, 2,5-dimethyl-",56292-65-0,468730.138585227,C14H30,79.7728958366411,1399.77013894027
432-3.D,24.0855666761763,"Dodecane, 2,5-dimethyl-",56292-65-0,1099047.83554175,C14H30,86.6520608346589,1399.78814832601
68-3.D,24.0856770446026,"Nonane, 5-(2-methylpropyl)-",62185-53-9,469049.93597863,C13H28,79.2926008311395,1399.79202375795
60-3.D,24.0860694945619,"Nonane, 5-(2-methylpropyl)-",62185-53-9,336999.477485738,C13H28,77.6069507326174,1399.80580408588
432-2.D,24.0861061585156,Dimethyl trisulfide,3658-80-8,1748760.85920654,C2H6S3,88.2867733695649,1399.80709148901
