File Name,Component RT,Compound Name,CAS#,Component RI,Component Area,Formula,Match Factor
4-2.D,15.382371953277,"2,3-Hexanedione",3848-24-6,1130.86900834008,1860078.44398856,C6H10O2,96.87659027543
5-2.D,15.3825905400164,"2,3-Hexanedione",3848-24-6,1130.87575338712,1466886.78405341,C6H10O2,94.395317318636
1-2.D,15.3842819868014,"2,3-Hexanedione",3848-24-6,1130.92794725835,1131313.32300197,C6H10O2,96.9117154583627
4-3.D,15.3844051781752,"2,3-Hexanedione",3848-24-6,1130.93174863996,1874090.31017217,C6H10O2,97.0730823271387
3-1.D,15.3868895881053,"2,3-Hexanedione",3848-24-6,1131.00841139585,1175044.81692472,C6H10O2,94.4150078531337
1-1.D,15.3870650711984,"2,3-Hexanedione",3848-24-6,1131.0138263708,1133487.68407925,C6H10O2,94.3910489901748
2-2.D,15.387134082209,"2,3-Hexanedione",3848-24-6,1131.01595588018,667046.682021841,C6H10O2,92.6557752277039
2-3.D,15.3874376433379,"2,3-Hexanedione",3848-24-6,1131.02532302706,655210.864905072,C6H10O2,92.6381908344514
2-1.D,15.3889847434755,"3-Hexanone, 2-methyl-",7379-12-6,1131.07306271718,614570.437877224,C7H14O,84.3481712856398
6-1.D,15.4595026904326,p-Xylene,106-42-3,1133.24907243597,71052.8903288371,C8H10,81.7834971801825
6-3.D,15.4605182101913,"Benzene, 1,3-dimethyl-",108-38-3,1133.28040886819,61933.5391909024,C8H10,78.4548556077227
1-3.D,15.47112888834,"Benzene, 1,3-dimethyl-",108-38-3,1133.60782819576,61975.1278992853,C8H10,79.8338376671476
1-2.D,15.4763828122613,"Benzene, 1,3-dimethyl-",108-38-3,1133.76995131488,62067.3206773409,C8H10,81.2420622264726
3-2.D,15.4781545843823,"Benzene, 1,3-dimethyl-",108-38-3,1133.82462382764,76745.1132994891,C8H10,79.4550534601233
4-1.D,15.4853597476498,"Benzene, 1,3-dimethyl-",108-38-3,1134.04695737494,50216.5294345447,C8H10,75.6728532027597
5-3.D,15.4881747344541,p-Xylene,106-42-3,1134.1338209169,57850.0465243131,C8H10,77.0439284967159
4-2.D,15.4902564450474,p-Xylene,106-42-3,1134.19805736561,67376.1768401009,C8H10,78.0229117197645
4-2.D,15.4902564815286,"Benzene, 1,3-dimethyl-",108-38-3,1134.19805849133,51896.2183801553,C8H10,78.8432417994456
5-2.D,15.4903683382666,"Benzene, 1,3-dimethyl-",108-38-3,1134.20151011407,57576.4356593131,C8H10,78.2494436511184
1-1.D,15.490399388085,"Benzene, 1,3-dimethyl-",108-38-3,1134.20246823479,59588.9042292713,C8H10,79.2089217760461
4-3.D,15.4925385771228,"Benzene, 1,3-dimethyl-",108-38-3,1134.26847832637,45735.0631656931,C8H10,75.5712260335994
2-2.D,15.4941254328693,Ethylbenzene,100-41-4,1134.31744477641,83884.8200092281,C8H10,77.4264576413501
2-3.D,15.4941580741117,"Benzene, 1,3-dimethyl-",108-38-3,1134.31845200456,88520.1729758212,C8H10,75.2312582990138
5-3.D,15.5629329997554,"2-Pentenal, (E)-",1576-87-0,1136.44067638953,9727246.18903036,C5H8O,96.5225993460828
5-2.D,15.5634225830318,"2-Pentenal, (E)-",1576-87-0,1136.45578372055,10021944.822799,C5H8O,96.4710589877139
5-1.D,15.5644303653635,"2-Pentenal, (E)-",1576-87-0,1136.48688139487,9381459.26286494,C5H8O,96.3745181955373
6-2.D,15.5646354479273,"2-Pentenal, (E)-",1576-87-0,1136.49320973639,6340263.29167568,C5H8O,96.0752790171098
3-3.D,15.5652448822516,"2-Pentenal, (E)-",1576-87-0,1136.51201537481,11452419.3491173,C5H8O,96.8777544558386
4-3.D,15.5667059633477,"2-Pentenal, (E)-",1576-87-0,1136.55710072971,5625463.57622702,C5H8O,96.2778570269307
4-2.D,15.5671463347562,"2-Pentenal, (E)-",1576-87-0,1136.570689504,5889328.09728836,C5H8O,96.4477680522887
3-2.D,15.5671514563375,"2-Pentenal, (E)-",1576-87-0,1136.57084754335,10883989.9052801,C5H8O,96.7333930990165
3-1.D,15.5673103713107,"2-Pentenal, (E)-",1576-87-0,1136.57575126703,10672306.6770332,C5H8O,97.4573583738273
6-3.D,15.5675998891725,"2-Pentenal, (E)-",1576-87-0,1136.58468507336,6423092.63012757,C5H8O,95.4610631982845
6-1.D,15.5682467197204,"2-Pentenal, (E)-",1576-87-0,1136.60464466691,6330081.8710311,C5H8O,95.3887486181411
4-1.D,15.5688787275127,"2-Pentenal, (E)-",1576-87-0,1136.62414686681,6177451.92212296,C5H8O,96.351744834477
1-1.D,15.5700531165541,"2-Pentenal, (E)-",1576-87-0,1136.6603856128,10495215.2889038,C5H8O,97.759915870577
2-1.D,15.5709527072204,"2-Pentenal, (E)-",1576-87-0,1136.68814475948,6510552.1741842,C5H8O,94.8001012733526
2-2.D,15.5712638745499,"2-Pentenal, (E)-",1576-87-0,1136.69774661493,6390082.51087302,C5H8O,96.0533580812465
1-3.D,15.571517014294,"2-Pentenal, (E)-",1576-87-0,1136.70555788237,11047801.5368874,C5H8O,97.9330912897572
1-2.D,15.5715728358702,"2-Pentenal, (E)-",1576-87-0,1136.70728039838,11085753.1394247,C5H8O,97.8247927451034
2-3.D,15.5718550136944,"2-Pentenal, (E)-",1576-87-0,1136.71598770927,6284857.59634743,C5H8O,95.7513807110103
3-2.D,15.5907921647416,"Cyclopropane, 1-ethenyl-2-hexenyl-, [1.alpha.,2.beta.(E)]-(.+/-.)-",22822-99-7,1137.3003414306,161904.124043291,C11H18,80.7694984093617
4-1.D,15.6010803731925,"Cyclopropane, 1-ethenyl-2-hexenyl-, [1.alpha.,2.beta.(E)]-(.+/-.)-",22822-99-7,1137.61781013955,147493.00243438,C11H18,81.9654666376444
5-3.D,15.6098409168935,"Cyclopropane, 1-ethenyl-2-hexenyl-, [1.alpha.,2.beta.(E)]-(.+/-.)-",22822-99-7,1137.88813888646,123788.929000027,C11H18,75.8842690059581
5-2.D,15.6122860658608,"Cyclopropane, 1-ethenyl-2-hexenyl-, [1.alpha.,2.beta.(E)]-(.+/-.)-",22822-99-7,1137.96359014598,131079.313503595,C11H18,75.8942130000646
3-1.D,15.6200856495607,"Tricyclo[4.3.1.0(2,5)]decane",42210-02-6,1138.20426604008,187614.327968377,C10H16,75.9246509713848
4-3.D,15.6227788647775,"Cyclopropane, 1-ethenyl-2-hexenyl-, [1.alpha.,2.beta.(E)]-(.+/-.)-",22822-99-7,1138.28737201153,148397.2764027,C11H18,78.6614458504957
6-1.D,15.6646502086366,"Benzene, 1,3-dimethyl-",108-38-3,1139.57941829347,220552.744556487,C8H10,83.0901396497751
6-3.D,15.6669688238235,"Benzene, 1,3-dimethyl-",108-38-3,1139.65096503297,185620.558722004,C8H10,81.0065476021733
1-3.D,15.6791612697526,"Benzene, 1,3-dimethyl-",108-38-3,1140.02719380852,171330.259815616,C8H10,84.7350984591318
3-2.D,15.6821000431715,"Benzene, 1,3-dimethyl-",108-38-3,1140.11787709975,218028.003841246,C8H10,85.6006336406406
1-2.D,15.6860043289667,"Benzene, 1,3-dimethyl-",108-38-3,1140.23835371885,173687.374889629,C8H10,85.329174625657
3-3.D,15.6874386264089,"Benzene, 1,3-dimethyl-",108-38-3,1140.28261259632,197891.328430238,C8H10,87.0901901018695
4-1.D,15.6888894127925,"Benzene, 1,3-dimethyl-",108-38-3,1140.32738028181,157969.498618128,C8H10,79.9215980245718
5-1.D,15.691180985022,"Benzene, 1,3-dimethyl-",108-38-3,1140.39809254241,153246.496229111,C8H10,78.0558840456487
5-3.D,15.6939257283913,"Benzene, 1,3-dimethyl-",108-38-3,1140.48278854542,165995.159007746,C8H10,80.1510760520379
1-1.D,15.6948707867513,"Benzene, 1,3-dimethyl-",108-38-3,1140.51195071285,151836.067480529,C8H10,82.2492427019594
5-2.D,15.6957281621795,"Benzene, 1,3-dimethyl-",108-38-3,1140.53840720152,162535.498567789,C8H10,78.6923441399734
6-2.D,15.6965182315569,"Benzene, 1,3-dimethyl-",108-38-3,1140.56278679165,177204.334364745,C8H10,84.4133665382926
4-2.D,15.6965383206241,"Benzene, 1,3-dimethyl-",108-38-3,1140.56340669066,152681.321590625,C8H10,81.9390515852637
4-3.D,15.6995750387173,"Benzene, 1,3-dimethyl-",108-38-3,1140.65711231269,142284.377020266,C8H10,81.0082143801416
2-3.D,15.6999062171749,"Benzene, 1,3-dimethyl-",108-38-3,1140.66733166214,247187.488007212,C8H10,89.1169237464448
2-2.D,15.7013511716563,"Benzene, 1,3-dimethyl-",108-38-3,1140.71191938953,264146.180532806,C8H10,91.0998789736651
3-1.D,15.7033371355267,"Benzene, 1,3-dimethyl-",108-38-3,1140.77320133078,256798.979700787,C8H10,90.2554424462849
2-1.D,15.7053216313279,"Benzene, 1,3-dimethyl-",108-38-3,1140.83443797105,183587.026616998,C8H10,84.9037176966925
4-1.D,15.8191887225927,O-Methyl S-2-dimethylaminoethyl ethylphosphonothioate,1000226-15-4,1144.34809524463,99678.7693650271,C7H18NO2PS,77.2377396417324
5-3.D,15.8208432706023,"Acetic acid, (dodecahydro-7-hydroxy-1,4b,8,8-tetramethyl-10-oxo-2(1H)-phenanthrenylidene)-,2-(dimethylamino)ethyl ester",1000143-97-2,1144.39915051076,65590.2758700073,C24H39NO4,79.4658539098853
5-3.D,15.820857833193,"5H-Tetrazole-5-thione, 1-[2-(dimethylamino)ethyl]-1,2-dihydro-",61607-68-9,1144.39959987636,71531.5728802657,C5H11N5S,75.4193688284254
6-2.D,15.8224121644255,"4-Butylbenzoic acid, 2-dimethylaminoethyl ester",1000331-29-4,1144.4475627002,77894.3967874936,C15H23NO2,75.3896529182385
6-2.D,15.8224407143041,O-Methyl S-2-dimethylaminoethyl ethylphosphonothioate,1000226-15-4,1144.44844367896,105270.755615728,C7H18NO2PS,77.2157821442998
4-2.D,15.823640916642,"Acetic acid, (dodecahydro-7-hydroxy-1,4b,8,8-tetramethyl-10-oxo-2(1H)-phenanthrenylidene)-,2-(dimethylamino)ethyl ester",1000143-97-2,1144.48547895955,76636.6677135,C24H39NO4,75.4493337534862
4-2.D,15.8236441356102,"Cyclobutanecarboxylic acid, 2-dimethylaminoethyl ester",1000331-08-6,1144.48557828895,79101.8522433766,C9H17NO2,77.0085605073588
4-3.D,15.8241879191854,"Acetic acid, (dodecahydro-7-hydroxy-1,4b,8,8-tetramethyl-10-oxo-2(1H)-phenanthrenylidene)-,2-(dimethylamino)ethyl ester",1000143-97-2,1144.50235810736,70779.6235245774,C24H39NO4,75.5384845507151
4-3.D,15.8242371647101,"4-Butylbenzoic acid, 2-dimethylaminoethyl ester",1000331-29-4,1144.50387770266,74670.0498432991,C15H23NO2,75.7432617623422
1-3.D,15.8449660845422,"1,3-Cyclopentadiene, 1,2,3,4,5-pentamethyl-",4045-44-7,1145.14352098442,49028.4130897384,C10H16,76.6274847444634
1-3.D,15.8463625752717,"Ethanone, 1-(3-hydroxyphenyl)-",121-71-1,1145.18661324009,43434.808976112,C8H8O2,78.5976975079617
3-2.D,15.8548735276815,"1,3-Cyclopentadiene, 1,2,3,4,5-pentamethyl-",4045-44-7,1145.44924021605,40363.5494886677,C10H16,75.6889054019511
4-1.D,15.8618329712315,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",99-86-5,1145.66399145961,59600.3986487263,C10H16,76.6000969080072
2-2.D,15.8747341317753,"Acetophenone, 4'-hydroxy-",99-93-4,1146.06208941819,35407.8574441875,C8H8O2,76.5683007210752
3-1.D,15.8823563424104,"Ethanone, 1-(3-hydroxyphenyl)-",121-71-1,1146.29729201748,44090.1973428977,C8H8O2,80.4226459346232
2-2.D,15.9611081828461,1-Butanol,71-36-3,1148.72737935773,391825.185124639,C4H10O,82.4963208955317
2-3.D,15.9643648419363,1-Butanol,71-36-3,1148.82787181585,396843.902197435,C4H10O,82.5163880668491
3-3.D,16.1584473108908,"6-Methoxy-2,6-dihydropyran-3-one",1000411-44-4,1154.81677757555,592253.713277511,C6H8O3,78.4616526413918
3-3.D,16.1585159601941,"2-Butenal, 2-ethyl-",19780-25-7,1154.81889592354,605527.750220443,C6H10O,76.9349966766607
3-2.D,16.1608355357974,"6-Methoxy-2,6-dihydropyran-3-one",1000411-44-4,1154.89047229911,559620.06233028,C6H8O3,79.0420706145628
3-1.D,16.1622133058254,"6-Methoxy-2,6-dihydropyran-3-one",1000411-44-4,1154.93298688016,635904.3970464,C6H8O3,77.891796302532
1-3.D,16.162558610376,"6-Methoxy-2,6-dihydropyran-3-one",1000411-44-4,1154.94364212596,570180.962304757,C6H8O3,77.2058927344166
3-1.D,16.1637162359418,"1-Penten-3-one, 2-methyl-",25044-01-3,1154.97936359249,804794.405768165,C6H10O,75.6193939602587
6-3.D,16.1645184226516,"3,5-Octanedione, 2,2,4,7-tetramethyl-",1000161-72-3,1155.00411709358,87324.2342336022,C12H22O2,81.6969616365703
1-1.D,16.1648569231631,"6-Methoxy-2,6-dihydropyran-3-one",1000411-44-4,1155.01456238353,553470.770531419,C6H8O3,82.3922450085608
1-2.D,16.1658298299893,"1-Penten-3-one, 2-methyl-",25044-01-3,1155.04458388587,619615.962266632,C6H10O,81.5573892079629
1-3.D,16.1723322667704,"3,5-Octanedione, 2,2,4,7-tetramethyl-",1000161-72-3,1155.24523302899,131328.027058055,C12H22O2,81.6234208234234
1-2.D,16.1725966044548,3-Heptanone,106-35-4,1155.25338983722,135226.447588873,C7H14O,79.5165010246198
5-1.D,16.1726042616261,3-Heptanone,106-35-4,1155.25362611862,80218.8116684398,C7H14O,76.9258039989935
3-3.D,16.1738052142335,3-Heptanone,106-35-4,1155.29068455067,90208.333163127,C7H14O,80.10685331504
3-2.D,16.174264526675,3-Heptanone,106-35-4,1155.30485779847,93108.5269862494,C7H14O,79.4050065078566
5-3.D,16.1754988459958,3-Heptanone,106-35-4,1155.3429458449,93315.3188319507,C7H14O,79.7750660034695
4-1.D,16.1762580954447,3-Heptanone,106-35-4,1155.36637440814,72031.172870795,C7H14O,77.1124035528258
6-2.D,16.1764369421563,3-Heptanone,106-35-4,1155.37189317605,81337.9400792611,C7H14O,76.2560277609112
6-2.D,16.1764543612009,"3,5-Octanedione, 2,2,4,7-tetramethyl-",1000161-72-3,1155.37243068476,79728.9951378186,C12H22O2,78.6852796665084
4-2.D,16.1787450981791,"3,5-Octanedione, 2,2,4,7-tetramethyl-",1000161-72-3,1155.44311717157,67769.2042705429,C12H22O2,78.5670582320115
4-2.D,16.178750797155,3-Heptanone,106-35-4,1155.4432930279,67351.8982142175,C7H14O,76.81897664978
5-2.D,16.1789952499166,"3,5-Octanedione, 2,2,4,7-tetramethyl-",1000161-72-3,1155.45083623651,96524.8269057365,C12H22O2,80.0696760216048
4-3.D,16.1807381573761,3-Heptanone,106-35-4,1155.50461805709,56391.2483994477,C7H14O,77.5615399037727
2-3.D,16.1816412158261,3-Heptanone,106-35-4,1155.53248421101,110421.276126081,C7H14O,76.9426634502818
1-1.D,16.1816712943068,"3,5-Octanedione, 2,2,4,7-tetramethyl-",1000161-72-3,1155.53341235865,100024.220863375,C12H22O2,79.0686873914763
3-1.D,16.1818147310114,3-Heptanone,106-35-4,1155.53783846118,97272.7160208137,C7H14O,77.6728787294927
2-2.D,16.1823743341819,3-Heptanone,106-35-4,1155.55510643324,98867.7887068957,C7H14O,76.866168823213
2-1.D,16.1871027647907,3-Heptanone,106-35-4,1155.70101412629,109937.151988071,C7H14O,77.580567757555
1-3.D,16.2237769516021,"1,3-Cyclohexadiene, 5,6-dimethyl-",5715-27-5,1156.83268897467,160441.286633688,C8H12,75.7785399730645
1-2.D,16.23376731169,"1,3-Cyclohexadiene, 5,6-dimethyl-",5715-27-5,1157.14096681859,155067.307492852,C8H12,79.1394556927399
3-3.D,16.2338125827717,"1,3-Cyclohexadiene, 5,6-dimethyl-",5715-27-5,1157.14236377238,175536.313719475,C8H12,81.3823524557396
3-2.D,16.2346957286339,"1,3-Cyclohexadiene, 5,6-dimethyl-",5715-27-5,1157.16961547301,121563.619125298,C8H12,78.9513452112922
1-1.D,16.2466555852732,"1,3-Cyclohexadiene, 5,6-dimethyl-",5715-27-5,1157.53866711739,152247.391217513,C8H12,81.2480045061491
4-1.D,16.2477254379417,"1,3-Cyclohexadiene, 5,6-dimethyl-",5715-27-5,1157.57168012904,64327.0305997993,C8H12,81.0635481604133
2-2.D,16.2552817452963,"1,3-Cyclohexadiene, 5,6-dimethyl-",5715-27-5,1157.80484911582,112341.042554442,C8H12,79.513827154567
2-1.D,16.2628393254246,"1,3-Cyclohexadiene, 5,6-dimethyl-",5715-27-5,1158.03805737725,121954.750795428,C8H12,78.8243167183203
4-3.D,16.2640102778211,"1,3-Cyclohexadiene, 5,6-dimethyl-",5715-27-5,1158.07419007687,77217.3972114505,C8H12,77.4027715618286
3-1.D,16.2923801098644,"DL-Lactamide, methyl ether",1000452-56-7,1158.94961304238,54704.9036302469,C4H9NO2,76.0266903992573
3-3.D,16.3029983293946,"Silane, trimethyl-",993-07-7,1159.27726507836,55441.4700278162,C3H10Si,79.9321680696511
1-1.D,16.3030257777376,"DL-Lactamide, methyl ether",1000452-56-7,1159.27811206645,45424.9619742239,C4H9NO2,76.4063210759272
3-2.D,16.3044921694048,"DL-Lactamide, methyl ether",1000452-56-7,1159.32336129246,54542.2324284115,C4H9NO2,75.9207182986395
1-2.D,16.315501873273,"DL-Lactamide, methyl ether",1000452-56-7,1159.66309356846,46133.7434036436,C4H9NO2,78.1234263144532
1-3.D,16.3208930004414,"DL-Lactamide, methyl ether",1000452-56-7,1159.829450441,47762.2035342871,C4H9NO2,78.0816607733022
4-3.D,16.388519588296,1-Penten-3-ol,616-25-1,1161.91623995729,5843319.3534786,C5H10O,96.627817818906
6-2.D,16.3914784541991,1-Penten-3-ol,616-25-1,1162.00754325297,6003529.96272551,C5H10O,96.6312007777965
5-2.D,16.3944336801938,1-Penten-3-ol,616-25-1,1162.09873423007,9821189.55655204,C5H10O,96.9590736055343
4-2.D,16.3947975995959,1-Penten-3-ol,616-25-1,1162.10996388422,5767236.8724941,C5H10O,96.937320176707
5-3.D,16.3949008626817,1-Penten-3-ol,616-25-1,1162.11315032807,9665809.8377432,C5H10O,96.8763143546477
3-1.D,16.3968935286857,1-Penten-3-ol,616-25-1,1162.17463908062,22148579.0491713,C5H10O,97.3138045097298
2-1.D,16.3969036778707,1-Penten-3-ol,616-25-1,1162.17495225941,17682627.1685927,C5H10O,97.15968624889
5-1.D,16.4007403845616,1-Penten-3-ol,616-25-1,1162.29334355422,9182511.89852813,C5H10O,96.8378077932728
2-2.D,16.4007552180409,1-Penten-3-ol,616-25-1,1162.29380127876,17147366.407488,C5H10O,97.3046735672924
4-1.D,16.4023695827602,1-Penten-3-ol,616-25-1,1162.34361658778,6437660.12783015,C5H10O,96.9436411511243
2-3.D,16.4033030904222,1-Penten-3-ol,616-25-1,1162.37242232919,17243120.1576708,C5H10O,97.2897099971711
1-1.D,16.4103852738025,1-Penten-3-ol,616-25-1,1162.59096102085,19854709.1057809,C5H10O,97.3161606337976
3-3.D,16.4111276239926,1-Penten-3-ol,616-25-1,1162.61386811468,23997964.8650235,C5H10O,97.2937647360683
3-2.D,16.4164816500689,1-Penten-3-ol,616-25-1,1162.77908013913,21752645.5173223,C5H10O,97.3067321623521
6-3.D,16.4242013689404,1-Penten-3-ol,616-25-1,1163.01729160183,5633344.78782405,C5H10O,96.6978318999977
1-2.D,16.4250488423091,1-Penten-3-ol,616-25-1,1163.04344253739,20047071.5188652,C5H10O,97.3335591884423
6-1.D,16.4297401224167,1-Penten-3-ol,616-25-1,1163.18820385771,5162490.59833944,C5H10O,96.5630268646106
1-3.D,16.4320210464436,1-Penten-3-ol,616-25-1,1163.25858754108,20148395.193828,C5H10O,97.0868251489525
2-3.D,16.4633773118523,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.22616446608,1819092.75564138,C10H30O5Si5,97.9674589339301
2-2.D,16.4634564246669,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.22860569219,1729347.35281149,C10H30O5Si5,97.7994589254026
2-1.D,16.463476755543,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.22923305283,2042598.83304541,C10H30O5Si5,98.1879092322722
6-3.D,16.465302492596,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.28557079014,2144136.79409112,C10H30O5Si5,98.0404336334945
6-1.D,16.4674321572186,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.35128698178,2003441.47063263,C10H30O5Si5,97.8795435956035
1-3.D,16.4688875358364,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.39619637228,2168630.8742304,C10H30O5Si5,97.8488183463268
1-2.D,16.4696272219179,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.4190212583,2790509.96668883,C10H30O5Si5,97.9165353560453
3-2.D,16.4700588566687,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.43234044091,2074436.73878103,C10H30O5Si5,97.4215969917212
5-1.D,16.4701489107884,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.43511928868,1755430.86587981,C10H30O5Si5,97.167572551161
3-3.D,16.4704743645089,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.44516198688,1568939.33423336,C10H30O5Si5,96.0325216422602
5-2.D,16.4711060210032,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.4646533466,1843900.34310136,C10H30O5Si5,98.553017303717
1-1.D,16.4746559716315,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.57419605738,1652012.6879771,C10H30O5Si5,95.6013904313825
6-2.D,16.4746796569126,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.57492692667,1597572.54855502,C10H30O5Si5,98.4822910279229
5-3.D,16.4754359842005,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.59826531924,1465373.94211667,C10H30O5Si5,97.8317725194245
4-1.D,16.4759976518482,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.61559699596,1812381.18404056,C10H30O5Si5,98.5165723184192
3-1.D,16.476447668884,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.6294834105,1852397.06472971,C10H30O5Si5,97.9171642639386
4-2.D,16.4775989999193,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.66501064336,1346273.21521948,C10H30O5Si5,98.2957657373952
4-3.D,16.4796825729496,"Cyclopentasiloxane, decamethyl-",541-02-6,1164.72930456227,1300438.03612012,C10H30O5Si5,98.2642407965476
3-2.D,16.4847761850493,"2-Butenal, 2-ethyl-",19780-25-7,1164.88648085442,1092834.39149497,C6H10O,84.2821417183252
3-2.D,16.4855860398103,"6-Methoxy-2,6-dihydropyran-3-one",1000411-44-4,1164.91147097264,1062603.56649652,C6H8O3,82.4951931245402
1-2.D,16.4870613717193,"2-Butenal, 2-ethyl-",19780-25-7,1164.95699607243,878401.309432261,C6H10O,78.8088564580106
5-3.D,16.4885429610018,"Piperidine, 1-pentyl-",10324-58-0,1165.00271425932,86114.6874197262,C10H21N,76.3179817476222
3-1.D,16.4895239275473,"2-Butenal, 2-ethyl-",19780-25-7,1165.03298446469,1122785.77807878,C6H10O,87.5123119135797
1-1.D,16.4895996297519,"2-Butenal, 2-ethyl-",19780-25-7,1165.0353204478,1004416.49643815,C6H10O,84.7948008830222
5-2.D,16.5915979135584,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.18273562991,466847.773568911,C10H30O5Si5,76.7352599272006
3-1.D,16.5937495733337,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.24913053765,506659.640542804,C10H30O5Si5,76.053369991818
2-1.D,16.5939805571414,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.25625812761,471885.801270498,C10H30O5Si5,83.7209598318829
2-2.D,16.5944927622019,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.27206351103,464972.575954711,C10H30O5Si5,83.0476469367248
4-3.D,16.594506920585,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.27250040377,589352.620725302,C10H30O5Si5,82.9786780713361
5-3.D,16.5948284283267,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.28242133881,409776.671576369,C10H30O5Si5,75.4374947021572
4-2.D,16.596175184313,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.32397890311,384182.819127572,C10H30O5Si5,78.1259826010853
2-3.D,16.5963373632743,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.3289833454,434592.107139265,C10H30O5Si5,82.2823964612682
4-1.D,16.5993953872875,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.42334641551,410051.806813781,C10H30O5Si5,87.8556596779725
5-1.D,16.602268176779,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.51199360567,279572.568878052,C10H30O5Si5,75.6644125019513
1-1.D,16.6045418603884,"Cyclopentasiloxane, decamethyl-",541-02-6,1168.58215386763,323702.619014157,C10H30O5Si5,78.1151005412446
